Num_Acc,an,mois,jour,heure,dep,com,agg,int,lum,atm,catr,circ,plan,surf,situ,sexe,age,trajet,typevehicule1,typevehicule2,typevehicule3,equipement1,equipement2,equipement3,equipement_bool,grav_num
200500003866,2005,1,7,18,056,56121,2,1,1,1.0,4,2.0,1.0,1.0,1.0,2.0,70.0,9.0,10.0,,,0.0,,,False,1
200500003877,2005,1,5,15,056,56107,2,1,5,1.0,9,2.0,1.0,1.0,1.0,1.0,41.0,9.0,12.0,,,0.0,,,False,1
200500003957,2005,1,4,16,059,59017,2,1,5,1.0,3,2.0,1.0,1.0,1.0,2.0,54.0,1.0,7.0,,,4.0,,,True,2
200500004022,2005,1,5,11,059,59220,2,2,5,1.0,4,2.0,3.0,1.0,1.0,1.0,62.0,9.0,7.0,,,4.0,,,True,2
200500004024,2005,1,5,12,059,59368,2,2,1,1.0,9,1.0,1.0,1.0,1.0,1.0,26.0,4.0,50.0,,,9.0,,,True,1
200500004080,2005,1,6,13,059,59650,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,15.0,5.0,7.0,,,9.0,,,True,1
200500004087,2005,1,5,16,059,59367,2,2,2,2.0,4,2.0,1.0,2.0,1.0,1.0,52.0,3.0,7.0,,,0.0,,,False,1
200500004096,2005,1,1,15,059,59574,2,1,1,1.0,3,2.0,1.0,1.0,5.0,1.0,24.0,5.0,99.0,,,2.0,,,True,2
200500004097,2005,1,5,14,059,59599,2,2,1,1.0,4,3.0,1.0,1.0,1.0,2.0,35.0,5.0,5.0,,,0.0,,,False,2
200500004112,2005,1,1,16,059,59383,2,6,5,8.0,3,2.0,1.0,2.0,1.0,1.0,23.0,1.0,17.0,,,2.0,,,True,3
200500004115,2005,1,2,16,059,59014,2,2,2,2.0,4,2.0,1.0,2.0,1.0,1.0,32.0,4.0,7.0,,,2.0,,,True,2
200500004136,2005,1,4,10,061,61001,2,7,1,1.0,4,4.0,1.0,1.0,1.0,1.0,72.0,3.0,7.0,,,4.0,,,True,2
200500004137,2005,1,5,12,061,61006,2,1,1,8.0,3,3.0,1.0,2.0,1.0,1.0,51.0,1.0,7.0,,,9.0,,,True,1
200500004178,2005,1,5,17,062,62637,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,17.0,5.0,2.0,,,9.0,,,True,1
200500004189,2005,1,1,17,062,62386,2,1,2,2.0,3,2.0,1.0,2.0,1.0,2.0,53.0,5.0,7.0,,,9.0,,,True,2
200500004198,2005,1,1,17,062,62555,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,42.0,5.0,7.0,,,9.0,,,True,2
200500004254,2005,1,3,15,063,63124,2,6,2,1.0,4,1.0,2.0,2.0,1.0,1.0,16.0,2.0,7.0,,,9.0,,,True,1
200500004268,2005,1,7,11,064,64102,2,1,1,1.0,3,1.0,3.0,1.0,1.0,1.0,34.0,5.0,7.0,,,9.0,,,True,1
200500004300,2005,1,4,17,064,64335,2,1,1,1.0,2,2.0,1.0,1.0,1.0,2.0,48.0,4.0,9.0,7.0,,4.0,,,True,1
200500004306,2005,1,3,14,064,64445,2,6,2,1.0,2,1.0,1.0,1.0,1.0,2.0,19.0,2.0,5.0,,,4.0,,,True,1
200500004320,2005,1,4,19,064,64445,2,1,5,2.0,2,2.0,1.0,2.0,1.0,1.0,35.0,5.0,2.0,,,4.0,,,True,1
200500004327,2005,1,2,11,064,64445,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,16.0,2.0,7.0,,,2.0,,,True,1
200500004330,2005,1,2,12,064,64483,2,3,1,1.0,4,2.0,1.0,1.0,1.0,1.0,66.0,5.0,7.0,,,9.0,,,True,1
200500004336,2005,1,5,13,065,65286,2,3,1,1.0,4,2.0,1.0,1.0,1.0,1.0,28.0,5.0,7.0,,,9.0,,,True,2
200500004341,2005,1,7,10,065,65417,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,84.0,3.0,7.0,,,9.0,,,True,1
200500004352,2005,1,1,17,065,65433,2,3,5,1.0,3,2.0,1.0,1.0,1.0,1.0,17.0,2.0,7.0,,,4.0,,,True,2
200500004361,2005,1,7,12,065,65440,2,2,1,1.0,2,2.0,1.0,1.0,1.0,2.0,14.0,5.0,7.0,,,9.0,,,True,1
200500004394,2005,1,1,18,067,67482,2,1,5,1.0,4,1.0,1.0,1.0,1.0,2.0,26.0,5.0,7.0,,,4.0,,,True,1
200500004395,2005,1,1,19,067,67482,2,1,5,1.0,4,1.0,1.0,1.0,1.0,1.0,56.0,4.0,7.0,,,9.0,,,True,1
200500004400,2005,1,4,16,067,67482,2,2,2,1.0,4,2.0,1.0,1.0,1.0,1.0,20.0,2.0,7.0,,,4.0,,,True,1
200500004417,2005,1,6,10,067,67482,2,2,1,1.0,4,2.0,1.0,1.0,1.0,1.0,36.0,1.0,7.0,,,4.0,,,True,1
200500004433,2005,1,2,12,068,68066,2,2,1,1.0,3,3.0,1.0,1.0,1.0,1.0,57.0,5.0,7.0,,,9.0,,,True,1
200500004444,2005,1,1,11,068,68224,2,2,1,1.0,4,2.0,1.0,1.0,1.0,1.0,50.0,1.0,7.0,,,9.0,,,True,2
200500004450,2005,1,6,10,069,69034,2,2,1,1.0,4,2.0,1.0,1.0,1.0,1.0,50.0,1.0,7.0,,,9.0,,,True,1
200500004459,2005,1,3,15,069,69091,2,5,1,1.0,3,3.0,2.0,1.0,1.0,1.0,49.0,5.0,7.0,,,4.0,,,True,2
200500004462,2005,1,3,17,069,69259,2,3,2,1.0,4,2.0,1.0,1.0,1.0,1.0,22.0,1.0,7.0,,,4.0,,,True,2
200500004494,2005,1,7,14,071,71076,2,3,1,1.0,4,2.0,1.0,1.0,1.0,2.0,12.0,5.0,7.0,,,4.0,,,True,1
200500004524,2005,1,2,12,072,72095,2,1,1,1.0,9,2.0,1.0,2.0,1.0,2.0,58.0,3.0,7.0,,,4.0,,,True,1
200500004527,2005,1,3,15,072,72181,2,1,5,1.0,9,2.0,1.0,2.0,1.0,1.0,16.0,5.0,7.0,,,2.0,,,True,1
200500004540,2005,1,2,22,072,72181,2,1,5,1.0,9,2.0,1.0,1.0,1.0,1.0,24.0,5.0,33.0,,,9.0,,,True,1
200500004556,2005,1,1,14,074,74010,2,1,1,1.0,4,2.0,1.0,1.0,1.0,2.0,43.0,9.0,37.0,,,9.0,,,True,0
200500004556,2005,1,1,14,074,74010,2,1,1,1.0,4,2.0,1.0,1.0,1.0,2.0,72.0,9.0,40.0,,,0.0,,,False,2
200500004591,2005,1,2,17,075,75001,2,1,5,1.0,4,1.0,1.0,1.0,1.0,1.0,37.0,5.0,7.0,,,2.0,,,True,1
200500004597,2005,1,1,17,075,75005,2,2,1,1.0,4,1.0,1.0,1.0,1.0,1.0,27.0,9.0,5.0,,,0.0,,,False,0
200500004600,2005,1,1,17,075,75019,2,3,5,1.0,4,2.0,1.0,1.0,1.0,1.0,32.0,9.0,32.0,,,0.0,,,False,0
200500004627,2005,1,3,18,075,75007,2,3,5,2.0,4,2.0,1.0,2.0,1.0,1.0,58.0,9.0,7.0,,,0.0,,,False,1
200500004630,2005,1,3,18,075,75013,2,3,1,2.0,4,2.0,1.0,2.0,1.0,2.0,27.0,1.0,7.0,,,2.0,,,True,1
200500004645,2005,1,4,18,075,75011,2,1,5,1.0,4,2.0,1.0,1.0,1.0,2.0,47.0,4.0,7.0,,,0.0,,,False,1
200500004662,2005,1,6,17,075,75019,2,1,2,1.0,4,2.0,1.0,1.0,1.0,2.0,30.0,5.0,20.0,,,0.0,,,False,1
200500004680,2005,1,3,19,075,75017,2,1,5,2.0,4,2.0,1.0,2.0,1.0,1.0,43.0,5.0,15.0,,,0.0,,,False,1
200500004681,2005,1,4,14,075,75015,2,2,1,1.0,4,1.0,1.0,1.0,1.0,1.0,42.0,4.0,7.0,,,0.0,,,False,1
200500004743,2005,1,1,17,075,75003,2,1,1,1.0,4,1.0,1.0,9.0,1.0,1.0,27.0,4.0,7.0,,,2.0,,,True,1
200500004758,2005,1,5,17,075,75007,2,2,1,1.0,4,2.0,1.0,1.0,1.0,2.0,23.0,5.0,19.0,,,0.0,,,False,0
200500004777,2005,1,3,12,075,75005,2,3,1,1.0,4,1.0,1.0,1.0,1.0,2.0,30.0,4.0,7.0,,,0.0,,,False,1
200500004789,2005,1,4,15,075,75001,2,1,5,1.0,4,1.0,1.0,1.0,1.0,2.0,32.0,4.0,7.0,,,0.0,,,False,1
200500004804,2005,1,5,21,075,75017,2,3,5,1.0,4,2.0,1.0,1.0,1.0,1.0,61.0,5.0,7.0,,,0.0,,,False,1
200500004807,2005,1,6,17,075,75015,2,1,5,1.0,4,1.0,1.0,1.0,1.0,1.0,31.0,5.0,7.0,,,0.0,,,False,1
200500004818,2005,1,7,23,075,75018,2,3,5,1.0,4,3.0,1.0,1.0,1.0,1.0,29.0,5.0,7.0,,,0.0,,,False,1
200500004824,2005,1,1,17,075,75002,2,1,1,2.0,4,1.0,1.0,2.0,1.0,1.0,46.0,5.0,7.0,,,0.0,,,False,1
200500004851,2005,1,7,16,075,75010,2,5,5,1.0,4,2.0,1.0,1.0,1.0,2.0,32.0,5.0,7.0,,,0.0,,,False,1
200500004858,2005,1,3,17,075,75015,2,3,2,2.0,4,1.0,1.0,2.0,1.0,2.0,28.0,5.0,7.0,,,0.0,,,False,1
200500004888,2005,1,2,20,075,75013,2,1,5,2.0,4,2.0,1.0,2.0,1.0,1.0,34.0,9.0,7.0,,,0.0,,,False,1
200500004917,2005,1,4,17,075,75014,2,1,5,1.0,4,2.0,1.0,1.0,1.0,1.0,33.0,5.0,7.0,5.0,,0.0,,,False,0
200500004932,2005,1,6,23,075,75019,2,1,5,2.0,4,2.0,1.0,2.0,1.0,1.0,30.0,5.0,7.0,,,0.0,,,False,1
200500004941,2005,1,4,19,075,75016,2,2,5,3.0,4,2.0,1.0,2.0,1.0,1.0,54.0,1.0,7.0,,,0.0,,,False,3
200500004944,2005,1,3,12,075,75012,2,2,1,1.0,4,2.0,1.0,1.0,1.0,1.0,39.0,5.0,7.0,,,0.0,,,False,1
200500004947,2005,1,6,19,075,75013,2,2,5,1.0,4,3.0,1.0,1.0,1.0,2.0,31.0,5.0,7.0,,,0.0,,,False,1
200500004988,2005,1,7,19,075,75007,2,3,5,1.0,4,2.0,1.0,1.0,1.0,1.0,68.0,5.0,7.0,,,0.0,,,False,2
200500004990,2005,1,1,17,075,75018,2,1,1,2.0,4,2.0,1.0,2.0,1.0,1.0,56.0,5.0,7.0,,,0.0,,,False,1
200500005073,2005,1,6,14,075,75009,2,1,1,1.0,4,1.0,1.0,1.0,1.0,2.0,45.0,5.0,7.0,,,0.0,,,False,1
200500005119,2005,1,1,20,075,75005,2,3,5,8.0,4,1.0,1.0,1.0,1.0,1.0,27.0,5.0,5.0,,,0.0,,,False,1
200500005161,2005,1,5,12,076,76322,2,1,1,1.0,3,1.0,1.0,1.0,1.0,1.0,40.0,5.0,7.0,,,9.0,,,True,1
200500005184,2005,1,1,18,077,77449,2,1,5,1.0,4,2.0,1.0,1.0,1.0,1.0,32.0,5.0,7.0,,,9.0,,,True,2
200500005208,2005,1,2,16,077,77284,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,19.0,5.0,7.0,,,2.0,,,True,1
200500005213,2005,1,2,13,077,77284,2,1,5,8.0,4,2.0,1.0,7.0,1.0,1.0,19.0,5.0,7.0,,,0.0,,,False,2
200500005244,2005,1,3,18,077,77083,2,3,5,1.0,4,2.0,1.0,1.0,1.0,1.0,17.0,2.0,7.0,,,2.0,,,True,1
200500005249,2005,1,5,18,077,77083,2,1,5,1.0,4,2.0,1.0,1.0,1.0,1.0,22.0,1.0,7.0,,,2.0,,,True,2
200500005279,2005,1,1,14,078,78358,2,1,1,1.0,3,2.0,1.0,2.0,1.0,2.0,12.0,2.0,14.0,,,9.0,,,True,2
200500005281,2005,1,5,12,078,78361,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,30.0,9.0,7.0,,,9.0,,,True,2
200500005283,2005,1,3,12,078,78335,2,1,1,1.0,3,3.0,1.0,1.0,1.0,1.0,65.0,5.0,7.0,,,2.0,,,True,2
200500005320,2005,1,5,14,078,78586,2,2,1,2.0,4,2.0,1.0,2.0,2.0,2.0,43.0,1.0,7.0,,,9.0,,,True,1
200500005325,2005,1,4,18,078,78621,2,6,3,1.0,1,3.0,2.0,1.0,1.0,1.0,31.0,4.0,7.0,,,4.0,,,True,2
200500005341,2005,1,4,20,078,78158,2,1,5,4.0,3,2.0,1.0,5.0,1.0,1.0,28.0,1.0,7.0,,,2.0,,,True,1
200500005354,2005,1,1,18,080,80021,2,1,5,2.0,3,2.0,1.0,2.0,1.0,1.0,71.0,5.0,18.0,,,4.0,,,True,2
200500005359,2005,1,5,16,080,80021,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,16.0,5.0,7.0,,,4.0,,,True,1
200500005363,2005,1,5,18,080,80021,2,1,5,1.0,4,2.0,1.0,1.0,1.0,2.0,27.0,5.0,7.0,,,9.0,,,True,1
200500005402,2005,1,3,18,082,82121,2,1,3,1.0,3,2.0,1.0,1.0,1.0,1.0,66.0,5.0,7.0,,,9.0,,,True,2
200500005454,2005,1,7,12,083,83062,2,1,1,1.0,4,2.0,1.0,1.0,1.0,2.0,11.0,5.0,7.0,,,0.0,,,False,2
200500005468,2005,1,1,17,083,83090,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,27.0,5.0,7.0,,,2.0,,,True,2
200500005470,2005,1,2,13,083,83062,2,2,1,1.0,4,2.0,1.0,1.0,1.0,1.0,58.0,1.0,7.0,,,4.0,,,True,1
200500005481,2005,1,7,19,084,84007,2,2,1,2.0,2,3.0,1.0,2.0,1.0,1.0,31.0,5.0,7.0,,,9.0,,,True,1
200500005515,2005,1,1,11,086,86214,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,22.0,9.0,10.0,,,9.0,,,True,1
200500005539,2005,1,4,14,087,87085,2,1,1,1.0,4,2.0,1.0,1.0,2.0,1.0,32.0,5.0,12.0,,,9.0,,,True,0
200500005631,2005,1,2,18,091,91657,2,2,1,1.0,4,2.0,1.0,2.0,1.0,1.0,18.0,5.0,7.0,,,9.0,,,True,1
200500005639,2005,1,2,16,091,91657,2,2,1,9.0,2,1.0,1.0,1.0,1.0,2.0,32.0,1.0,7.0,,,2.0,,,True,1
200500005646,2005,1,2,14,091,91223,2,2,1,1.0,4,2.0,1.0,1.0,1.0,1.0,71.0,9.0,7.0,,,2.0,,,True,1
200500005659,2005,1,5,17,091,91377,2,1,1,7.0,4,2.0,3.0,1.0,1.0,1.0,50.0,5.0,7.0,,,4.0,,,True,2
200500005679,2005,1,4,14,091,91549,2,1,2,1.0,4,1.0,1.0,1.0,1.0,1.0,52.0,4.0,7.0,,,4.0,,,True,1
200500005690,2005,1,1,10,091,91589,2,6,1,1.0,4,1.0,3.0,1.0,1.0,1.0,48.0,4.0,7.0,,,9.0,,,True,1
200500005722,2005,1,3,13,092,92012,2,1,1,1.0,4,3.0,1.0,1.0,1.0,2.0,43.0,1.0,7.0,,,9.0,,,True,1
200500005766,2005,1,2,16,092,92026,2,1,1,1.0,2,3.0,2.0,1.0,1.0,1.0,49.0,1.0,18.0,,,2.0,,,True,1
200500005773,2005,1,2,14,092,92036,2,3,2,2.0,3,3.0,1.0,2.0,1.0,2.0,35.0,1.0,7.0,,,2.0,,,True,1
200500005797,2005,1,7,11,092,92048,2,6,1,2.0,4,2.0,2.0,1.0,1.0,1.0,33.0,4.0,7.0,,,9.0,,,True,1
200500005883,2005,1,3,14,093,93005,2,9,5,1.0,3,2.0,1.0,2.0,1.0,1.0,25.0,1.0,7.0,,,9.0,,,True,2
200500005908,2005,1,1,10,093,93029,2,3,1,1.0,4,2.0,1.0,1.0,1.0,2.0,40.0,1.0,7.0,,,9.0,,,True,1
200500006013,2005,1,5,13,093,93070,2,1,2,2.0,3,2.0,1.0,1.0,1.0,1.0,32.0,1.0,7.0,,,9.0,,,True,2
200500006074,2005,1,4,18,094,94028,2,2,5,1.0,2,2.0,1.0,1.0,1.0,1.0,28.0,5.0,7.0,,,9.0,,,True,1
200500006082,2005,1,6,18,094,94028,2,1,5,1.0,3,2.0,1.0,1.0,4.0,1.0,19.0,1.0,7.0,,,2.0,,,True,1
200500006086,2005,1,7,12,094,94043,2,1,1,1.0,2,2.0,1.0,1.0,1.0,2.0,27.0,4.0,7.0,,,9.0,,,True,1
200500006109,2005,1,2,12,094,94034,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,17.0,2.0,7.0,,,9.0,,,True,1
200500006133,2005,1,7,13,094,94068,2,1,1,1.0,4,1.0,1.0,1.0,1.0,2.0,74.0,5.0,7.0,,,2.0,,,True,2
200500006139,2005,1,5,14,094,94068,2,1,5,1.0,4,2.0,1.0,2.0,1.0,1.0,17.0,2.0,7.0,,,2.0,,,True,2
200500006228,2005,1,1,18,095,95313,2,4,5,1.0,4,2.0,1.0,1.0,1.0,1.0,19.0,5.0,7.0,,,9.0,,,True,1
200500006233,2005,1,4,17,095,95051,2,2,2,1.0,4,1.0,1.0,1.0,1.0,2.0,23.0,2.0,7.0,,,2.0,,,True,1
200500006511,2005,1,3,14,069,69123,2,2,1,1.0,4,2.0,1.0,1.0,1.0,1.0,52.0,5.0,5.0,,,9.0,,,True,0
200500006599,2005,1,5,20,069,69387,2,1,5,1.0,4,1.0,1.0,1.0,4.0,1.0,38.0,4.0,4.0,,,2.0,,,True,1
200500006718,2005,1,2,16,092,92026,2,1,1,8.0,3,3.0,1.0,2.0,1.0,1.0,47.0,4.0,2.0,,,4.0,,,True,0
200500006745,2005,1,2,17,069,69383,2,1,2,1.0,4,2.0,1.0,1.0,1.0,2.0,20.0,5.0,7.0,,,9.0,,,True,1
200500006747,2005,1,1,23,069,69386,2,1,5,1.0,4,1.0,1.0,1.0,1.0,1.0,34.0,5.0,7.0,,,9.0,,,True,1
200500006797,2005,2,2,20,003,03310,2,3,5,1.0,4,2.0,1.0,5.0,1.0,2.0,59.0,4.0,7.0,,,9.0,,,True,1
200500006820,2005,2,3,14,006,06123,2,1,1,1.0,2,3.0,1.0,1.0,1.0,1.0,23.0,1.0,4.0,,,2.0,,,True,2
200500006827,2005,2,4,14,006,06027,2,1,1,1.0,2,2.0,1.0,1.0,1.0,2.0,43.0,1.0,7.0,,,9.0,,,True,2
200500006886,2005,2,1,17,006,06083,2,1,1,1.0,2,2.0,1.0,1.0,1.0,1.0,28.0,5.0,7.0,,,9.0,,,True,2
200500006920,2005,2,6,13,006,06088,2,4,1,1.0,2,3.0,1.0,1.0,1.0,1.0,69.0,5.0,7.0,,,9.0,,,True,2
200500006965,2005,2,5,20,006,06088,2,1,5,1.0,4,3.0,1.0,1.0,1.0,1.0,30.0,5.0,4.0,,,9.0,,,True,1
200500006987,2005,2,2,13,010,10081,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,48.0,5.0,7.0,,,9.0,,,True,2
200500006998,2005,2,2,22,013,13001,2,1,5,2.0,4,2.0,1.0,2.0,1.0,1.0,50.0,1.0,7.0,,,9.0,,,True,1
200500007120,2005,2,5,10,013,13055,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,32.0,1.0,99.0,,,0.0,,,False,1
200500007157,2005,2,4,12,013,13055,2,4,1,1.0,4,1.0,1.0,1.0,1.0,1.0,52.0,5.0,7.0,,,0.0,,,False,2
200500007303,2005,2,2,14,017,17300,2,1,1,1.0,4,2.0,1.0,1.0,1.0,2.0,18.0,5.0,7.0,,,4.0,,,True,1
200500007305,2005,2,5,15,017,17300,2,3,2,2.0,4,2.0,1.0,2.0,1.0,1.0,21.0,1.0,7.0,,,9.0,,,True,1
200500007308,2005,2,3,15,017,17300,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,56.0,5.0,7.0,,,2.0,,,True,1
200500007311,2005,2,3,14,017,17300,2,1,1,1.0,4,2.0,1.0,1.0,4.0,1.0,66.0,9.0,1.0,,,2.0,,,True,1
200500007313,2005,2,5,17,017,17291,2,1,2,1.0,6,2.0,1.0,1.0,1.0,1.0,16.0,5.0,7.0,,,9.0,,,True,1
200500007318,2005,2,1,14,017,17300,2,2,1,1.0,4,1.0,1.0,1.0,1.0,1.0,34.0,5.0,7.0,,,2.0,,,True,2
200500007338,2005,2,2,18,018,18050,2,3,1,8.0,4,2.0,1.0,2.0,1.0,2.0,34.0,4.0,7.0,,,9.0,,,True,2
200500007350,2005,2,5,15,019,19031,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,75.0,5.0,7.0,,,9.0,,,True,1
200500007353,2005,2,4,17,021,21054,2,1,1,1.0,2,2.0,1.0,1.0,1.0,1.0,39.0,1.0,7.0,,,2.0,,,True,2
200500007371,2005,2,3,15,021,21166,2,2,1,1.0,3,3.0,1.0,1.0,1.0,1.0,35.0,1.0,7.0,,,9.0,,,True,1
200500007439,2005,2,3,14,026,26281,2,3,1,1.0,4,1.0,1.0,1.0,1.0,1.0,25.0,5.0,7.0,,,2.0,,,True,1
200500007445,2005,2,4,17,026,26058,2,2,1,1.0,4,2.0,1.0,1.0,1.0,1.0,68.0,5.0,7.0,,,9.0,,,True,2
200500007470,2005,2,7,17,027,27528,2,2,5,2.0,2,2.0,1.0,2.0,1.0,1.0,13.0,5.0,7.0,,,2.0,,,True,2
200500007502,2005,2,5,16,029,29019,2,1,2,2.0,9,1.0,1.0,2.0,1.0,1.0,12.0,2.0,7.0,,,9.0,,,True,1
200500007517,2005,2,4,18,030,30032,2,2,5,1.0,4,1.0,1.0,1.0,1.0,1.0,14.0,5.0,7.0,,,4.0,,,True,2
200500007524,2005,2,5,16,030,30189,2,3,1,1.0,4,2.0,1.0,1.0,1.0,1.0,36.0,5.0,7.0,,,2.0,,,True,1
200500007555,2005,2,6,17,030,30189,2,3,1,1.0,4,3.0,1.0,1.0,1.0,2.0,16.0,2.0,7.0,,,2.0,,,True,1
200500007594,2005,2,5,10,031,31555,2,1,1,1.0,4,2.0,1.0,1.0,5.0,1.0,61.0,5.0,13.0,,,9.0,,,True,1
200500007604,2005,2,2,15,031,31555,2,3,1,4.0,4,2.0,1.0,2.0,1.0,1.0,47.0,5.0,7.0,,,9.0,,,True,1
200500007630,2005,2,1,15,031,31555,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,22.0,2.0,7.0,,,9.0,,,True,1
200500007643,2005,2,1,17,033,33009,2,1,1,1.0,4,1.0,3.0,1.0,1.0,2.0,13.0,5.0,5.0,,,9.0,,,True,0
200500007645,2005,2,2,21,033,33063,2,1,5,2.0,4,1.0,1.0,2.0,1.0,2.0,45.0,4.0,3.0,,,2.0,,,True,1
200500007677,2005,2,6,16,033,33063,2,2,1,3.0,4,2.0,1.0,2.0,1.0,1.0,63.0,5.0,7.0,,,2.0,,,True,1
200500007677,2005,2,6,16,033,33063,2,2,1,3.0,4,2.0,1.0,2.0,1.0,1.0,34.0,9.0,7.0,,,2.0,,,True,0
200500007680,2005,2,2,17,033,33063,2,1,1,1.0,4,3.0,1.0,1.0,1.0,1.0,27.0,4.0,7.0,,,2.0,,,True,1
200500007682,2005,2,2,20,033,33063,2,2,5,2.0,4,1.0,1.0,2.0,1.0,2.0,49.0,4.0,10.0,,,2.0,,,True,1
200500007724,2005,2,3,15,034,34172,2,2,1,1.0,4,2.0,1.0,1.0,1.0,2.0,22.0,2.0,7.0,,,9.0,,,True,1
200500007743,2005,2,5,12,034,34172,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,15.0,5.0,7.0,,,9.0,,,True,1
200500007802,2005,2,2,17,035,35288,2,1,1,1.0,4,2.0,1.0,1.0,1.0,2.0,55.0,4.0,7.0,,,9.0,,,True,1
200500007821,2005,2,5,18,037,37261,2,3,5,1.0,4,1.0,1.0,1.0,1.0,1.0,14.0,5.0,7.0,,,9.0,,,True,2
200500007837,2005,2,4,10,038,38516,2,1,1,1.0,4,2.0,2.0,1.0,5.0,2.0,48.0,5.0,7.0,,,9.0,,,True,1
200500007846,2005,2,5,17,038,38185,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,29.0,5.0,7.0,,,9.0,,,True,2
200500007879,2005,2,6,17,042,42099,2,3,2,1.0,4,2.0,1.0,2.0,1.0,1.0,15.0,5.0,7.0,,,2.0,,,True,1
200500007924,2005,2,6,15,042,42218,2,1,1,1.0,3,2.0,2.0,1.0,1.0,1.0,65.0,5.0,7.0,,,2.0,,,True,1
200500007937,2005,2,2,12,044,44109,2,4,1,2.0,4,2.0,1.0,2.0,1.0,1.0,41.0,9.0,7.0,,,9.0,,,True,2
200500007951,2005,2,2,14,044,44109,2,1,1,1.0,4,1.0,1.0,1.0,1.0,2.0,22.0,1.0,7.0,,,9.0,,,True,2
200500007954,2005,2,5,14,044,44109,2,2,2,3.0,4,2.0,1.0,2.0,1.0,1.0,20.0,1.0,2.0,,,9.0,,,True,2
200500008006,2005,2,6,16,045,45234,2,2,1,1.0,4,2.0,1.0,1.0,1.0,1.0,10.0,5.0,7.0,,,9.0,,,True,1
200500008030,2005,2,2,14,049,49007,2,1,1,8.0,4,1.0,1.0,1.0,4.0,1.0,17.0,5.0,37.0,,,9.0,,,True,1
200500008040,2005,2,2,15,049,49007,2,2,1,1.0,4,1.0,1.0,1.0,1.0,1.0,57.0,5.0,7.0,,,9.0,,,True,1
200500008045,2005,2,4,16,049,49007,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,14.0,5.0,7.0,,,9.0,,,True,1
200500008050,2005,2,4,12,049,49007,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,17.0,5.0,21.0,,,9.0,,,True,1
200500008082,2005,2,4,13,050,50129,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,13.0,2.0,1.0,,,2.0,,,True,0
200500008088,2005,2,6,22,050,50602,2,1,5,1.0,4,2.0,1.0,1.0,1.0,1.0,22.0,5.0,2.0,,,2.0,,,True,1
200500008118,2005,2,2,13,052,52534,2,3,1,1.0,4,2.0,2.0,1.0,1.0,2.0,68.0,5.0,14.0,,,9.0,,,True,1
200500008126,2005,2,4,14,054,54273,2,2,1,1.0,2,2.0,1.0,1.0,1.0,1.0,37.0,5.0,7.0,,,2.0,,,True,2
200500008136,2005,2,7,13,054,54395,2,2,1,1.0,4,1.0,1.0,1.0,1.0,1.0,29.0,5.0,7.0,,,9.0,,,True,2
200500008197,2005,2,3,17,056,56083,2,1,1,1.0,9,2.0,1.0,1.0,1.0,1.0,45.0,9.0,7.0,,,9.0,,,True,1
200500008246,2005,2,4,16,058,58194,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,52.0,5.0,31.0,,,9.0,,,True,2
200500008249,2005,2,5,22,058,58194,2,1,5,1.0,4,1.0,3.0,1.0,1.0,1.0,29.0,5.0,7.0,,,9.0,,,True,1
200500008254,2005,2,1,11,058,58194,2,3,1,1.0,4,1.0,1.0,1.0,1.0,1.0,48.0,5.0,7.0,,,2.0,,,True,1
200500008267,2005,2,4,11,059,59248,2,1,1,8.0,4,1.0,1.0,2.0,1.0,1.0,7.0,5.0,7.0,,,0.0,,,False,2
200500008307,2005,2,2,14,059,59648,2,1,1,8.0,4,2.0,1.0,2.0,1.0,1.0,29.0,5.0,7.0,,,9.0,,,True,2
200500008311,2005,2,3,17,059,59009,2,2,1,1.0,4,2.0,1.0,1.0,1.0,2.0,26.0,1.0,7.0,,,4.0,,,True,2
200500008316,2005,2,5,20,059,59585,2,1,5,2.0,4,1.0,3.0,2.0,1.0,1.0,25.0,5.0,7.0,,,9.0,,,True,2
200500008320,2005,2,1,18,059,59350,2,3,1,1.0,4,1.0,3.0,1.0,1.0,1.0,39.0,5.0,7.0,,,0.0,,,False,2
